67.08,24.91
15.50,45.17
67.08,24.91
15.00,46.00
-121.88,37.01
-0.13,51.50
-16.68,28.10
-46.64,-23.55
121.53,25.04
67.08,24.91
67.08,24.91
-0.04,39.99
-0.09,51.51
-86.08,40.87
15.00,46.00
-67.80,-9.97
-1.47,54.97
77.20,28.60
139.75,35.69
-0.79,53.40
-73.92,40.81
151.13,-33.98
-74.17,41.87
-97.00,38.00
77.00,20.00
33.00,35.00
-84.58,41.14
-9.05,53.27
120.98,14.60
-0.13,51.50
-0.13,51.50
31.37,30.05
151.67,-33.03
7.67,45.05
-0.13,51.50
121.05,14.65
21.02,52.23
-4.01,40.63
-3.18,55.96
0.01,51.46
-2.43,53.10
72.83,18.98
23.23,43.41
23.23,43.41
35.88,56.86
77.40,23.27
77.40,23.27
9.19,45.21
133.00,-27.00
72.83,18.98
-97.00,38.00
-97.00,38.00
-3.21,51.70
76.22,10.52
-0.54,51.55
77.22,28.67
13.39,52.47
-0.01,51.47
151.21,-33.87
153.02,-27.48
-79.93,32.78
-79.93,32.78
90.41,23.72
23.73,37.98
9.50,45.31
-122.44,47.25
-6.26,53.35
-121.50,38.58
-0.75,51.23
23.32,42.68
-0.13,51.50
21.02,52.23
-1.37,52.72
-2.43,53.10
153.02,-27.48
-0.54,51.55
-3.21,51.70
133.00,-27.00
51.42,35.70
-1.38,54.91
-2.43,53.58
77.22,28.67
77.22,28.67
-0.54,51.55
-74.55,40.38
23.32,42.68
133.00,-27.00
76.22,10.52
-0.54,51.55
121.07,14.68
133.00,-27.00
17.74,48.78
9.50,45.31
72.83,18.98
41.43,52.73
-2.43,53.10
51.42,35.70
-0.54,51.55
72.83,18.98
72.83,18.98
77.58,12.98
76.22,10.52
-1.38,52.25
77.00,20.00
-74.55,40.38
77.58,12.98
144.96,-37.81
-122.44,47.25
-0.75,51.23
25.00,57.00
-6.44,53.36
-2.31,53.50
-2.48,53.71
-2.00,8.00
-3.21,55.95
-3.21,55.95
51.42,35.70
34.75,31.50
-0.52,48.70
2.34,48.86
4.18,43.67
-73.84,45.48
2.35,48.86
2.35,48.86
2.13,48.68
2.35,48.86
-75.69,45.41
2.02,48.86
3.12,50.15
4.35,50.85
8.00,47.00
4.34,50.85
2.34,48.86
2.35,48.86
-99.13,19.43
-99.13,19.43
-3.68,40.40
126.98,37.57
85.32,27.72
120.97,14.58
16.37,48.21
-1.55,47.22
121.12,14.64
21.15,51.42
-0.13,51.50
176.92,-37.96
12.57,55.68
7.27,43.70
103.86,1.29
-0.13,51.50
-74.00,40.74
120.97,14.58
-2.96,51.59
14.25,40.83
-2.02,52.45
-2.02,52.45
-122.50,45.52
120.97,14.58
28.95,41.01
-121.84,39.74
-0.10,51.52
-2.35,53.39
-2.35,53.39
-73.90,40.64
-0.13,51.50
-97.00,38.00
77.58,12.98
-0.10,51.52
2.35,48.86
-1.15,52.60
25.00,57.00
39.27,-15.12
133.00,-27.00
-0.13,51.50
77.58,12.98
-77.02,38.88
-85.82,41.72
-87.90,42.37
-106.72,35.33
-97.00,38.00
77.00,20.00
-122.87,49.10
-0.10,51.52
121.02,14.47
-46.64,-23.55
-85.08,41.07
-85.08,41.07
100.47,13.75
114.15,22.28
-122.02,37.60
77.58,12.98
-97.00,38.00
-122.18,37.88
-0.13,51.50
-1.99,50.68
-84.90,32.48
-84.90,32.48
77.58,12.98
174.00,-41.00
30.52,50.45
-97.00,38.00
100.50,13.75
151.10,-33.87
88.37,22.57
43.50,42.00
151.21,-33.87
73.06,33.69
34.75,31.50
-1.59,53.80
-1.59,53.80
-79.39,43.64
11.62,48.12
-96.81,32.78
2.35,48.86
139.69,35.69
37.62,55.75
-58.00,-23.00
-74.13,40.57
-4.25,55.87
72.83,18.98
-0.13,51.50
-76.78,39.42
141.47,53.30
-92.53,34.71
-3.53,50.71
28.95,41.01
11.62,48.12
2.94,49.93
2.94,49.93
5.08,52.08
-0.44,51.76
145.03,-37.82
139.69,35.69
1.44,43.60
7.60,47.58
0.00,0.00
6.32,48.64
12.57,55.68
16.37,48.20
2.35,48.86
2.35,48.86
-0.13,51.50
-121.96,37.35
-0.10,51.52
37.62,55.75
37.62,55.75
11.34,44.49
7.60,47.58
23.83,53.69
-122.06,37.42
4.28,44.55
11.58,48.15
-97.00,38.00
72.83,18.98
72.83,18.98
9.11,47.57
11.62,48.12
-0.47,51.38
-121.84,39.74
3.25,43.35
11.67,42.88
16.32,39.67
-0.10,51.52
120.97,14.58
37.62,55.75
37.62,55.75
145.12,-37.72
54.00,24.00
-97.00,38.00
12.83,42.83
16.37,48.20
139.69,35.69
139.69,35.69
-58.38,-34.60
45.00,40.00
-77.14,39.23
23.83,53.69
9.19,45.46
7.23,48.65
2.33,48.78
21.00,52.25
120.97,14.58
145.03,-37.82
-83.25,42.40
-83.25,42.40
-83.25,42.40
-83.25,42.40
88.37,22.57
73.21,54.34
8.27,45.72
12.00,44.42
33.04,34.68
103.80,1.37
103.80,1.37
120.97,14.58
21.02,52.23
9.00,51.00
121.00,23.50
-97.00,38.00
-97.00,38.00
11.62,48.12
88.37,22.57
78.47,17.38
121.53,25.04
101.70,3.17
-2.98,53.41
12.83,42.83
12.48,41.90
9.82,44.12
2.30,49.90
139.69,35.69
139.69,35.69
139.69,35.69
37.62,55.75
32.00,46.97
7.60,47.58
8.55,47.37
-88.07,41.88
-79.39,43.64
2.34,48.86
-73.28,41.42
-3.89,56.09
-83.25,42.40
-83.25,42.40
-79.41,43.66
23.83,53.69
113.55,52.03
16.32,39.67
105.00,35.00
12.48,41.90
136.72,35.39
28.95,41.01
2.18,41.40
-3.60,37.18
-67.04,18.11
32.00,46.97
14.47,50.08
120.97,14.58
105.85,21.03
121.53,25.04
-87.42,39.36
-0.13,51.50
0.86,52.04
145.03,-37.82
-0.10,51.52
-0.10,51.52
11.00,49.47
-121.84,39.74
16.00,45.80
120.97,14.58
-77.14,39.23
11.97,57.72
-6.93,52.84
-87.45,41.55
27.57,53.90
12.60,44.05
8.94,45.45
139.75,35.69
139.64,35.45
139.69,35.69
47.98,29.37
-66.00,8.00
-3.68,40.40
37.62,55.75
25.00,0.00
-6.26,53.35
-3.01,55.85
-1.70,51.98
12.83,42.83
-58.38,-34.60
-0.13,51.50
-1.93,52.46
12.83,42.83
-0.80,45.90
-0.13,51.50
12.48,41.90
2.35,48.86
-71.39,41.87
116.08,5.98
-74.25,40.95
9.00,51.00
-9.13,38.72
-46.64,-23.55
-2.98,51.13
-1.50,53.37
-71.63,42.08
-117.25,33.05
-84.15,33.98
12.83,42.83
9.20,45.47
14.35,40.80
23.83,53.69
30.26,59.89
23.83,53.69
30.52,50.43
7.52,48.98
9.18,48.77
-99.13,19.43
-9.13,38.72
-74.08,4.60
-74.08,4.60
-99.13,19.43
-58.38,-34.60
-58.38,-34.60
-1.13,37.99
-73.68,41.43
72.83,18.98
80.28,13.08
-79.93,40.91
-2.98,51.13
5.55,45.07
-84.15,33.98
16.63,49.20
19.50,48.67
116.08,5.98
-75.31,40.74
55.30,25.26
23.72,37.97
70.00,30.00
121.53,25.04
19.08,47.50
36.58,50.61
-92.94,44.83
-96.81,33.08
-0.10,51.52
-92.94,44.83
12.83,42.83
14.32,40.84
8.95,45.55
9.32,45.52
6.16,46.21
14.32,40.84
9.20,45.47
12.83,42.83
8.88,45.63
12.44,41.94
12.83,42.83
60.61,56.86
23.83,53.69
37.62,55.75
9.20,45.47
9.00,51.00
8.77,51.73
9.00,51.00
-3.68,40.40
-3.68,40.40
2.23,41.58
-58.38,-34.60
-3.69,40.39
-3.69,40.40
-99.13,19.43
-74.08,4.60
16.18,51.30
21.02,52.23
21.02,52.23
21.02,52.23
21.02,52.23
21.02,52.23
16.18,51.30
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
-43.23,-22.90
-46.64,-23.55
26.59,43.26
26.59,43.26
106.50,-6.34
18.08,49.95
17.88,48.15
2.35,48.86
4.72,44.45
2.31,48.87
-17.44,14.67
43.50,42.00
-98.10,30.00
-92.52,43.96
-46.64,-23.55
-2.21,53.49
-97.00,38.00
-96.57,39.18
23.72,37.97
-3.61,56.01
35.83,33.83
7.06,51.58
-8.62,52.66
-96.62,32.93
-79.39,43.64
133.00,-27.00
-1.93,52.46
-0.13,51.50
4.35,50.85
19.05,47.49
-97.00,38.00
19.08,47.50
-97.00,38.00
116.08,5.98
-0.13,51.50
-1.70,50.83
-117.91,33.68
18.07,59.33
-66.50,18.25
6.96,50.92
80.28,13.08
-70.37,43.68
2.33,48.83
2.35,48.86
-2.98,51.13
-0.37,51.62
19.08,47.50
7.06,51.58
-97.00,38.00
-6.38,53.39
9.19,45.46
14.32,40.84
12.83,42.83
12.48,41.90
12.48,41.90
9.20,45.47
8.94,45.42
12.83,42.83
8.88,45.47
9.10,45.78
12.83,42.83
12.48,41.90
60.61,56.86
53.20,56.85
23.83,53.69
9.20,45.47
23.83,53.69
-72.45,42.39
30.26,59.89
48.04,46.35
48.04,46.35
46.72,24.65
-122.06,37.42
-121.84,36.37
-121.84,39.74
-75.56,6.25
174.00,-41.00
-118.25,34.05
-83.10,42.41
101.63,3.01
-73.66,45.45
-74.22,40.88
-77.41,42.98
-120.49,37.29
-97.00,38.00
-112.00,40.70
-89.52,34.37
-73.97,40.60
76.59,8.88
-74.02,40.78
-97.00,38.00
-117.23,33.78
-115.27,36.20
-56.17,-34.86
-99.13,19.43
76.93,43.26
-80.64,35.18
-87.65,41.74
-77.41,42.98
-106.62,52.11
-73.97,40.60
-99.13,19.43
-75.61,45.15
-87.22,14.10
-99.13,19.43
-113.96,50.71
101.55,3.11
-70.65,-33.44
37.62,55.75
-75.61,45.15
-116.19,43.71
-116.19,43.71
114.15,22.28
-117.23,33.78
-120.49,37.29
-99.13,19.43
-123.39,48.42
-113.96,50.71
-6.26,53.35
-97.00,38.00
12.83,42.83
120.97,14.58
120.97,14.58
150.82,-33.77
-123.09,44.05
-116.19,43.71
153.40,-27.97
-100.57,19.68
72.83,18.98
-0.13,51.50
-77.03,-12.04
-76.46,39.41
23.72,37.97
-70.65,-33.44
-99.13,19.43
145.17,-37.97
-72.63,42.33
-117.08,32.82
-70.65,-33.44
-70.65,-33.44
103.86,1.29
153.40,-27.97
100.47,13.75
106.83,-6.17
-70.67,-33.45
-94.71,38.90
-97.56,35.33
-79.39,43.66
-97.00,38.00
-70.65,-33.44
-70.65,-33.44
12.83,42.83
-68.33,-34.60
-46.64,-23.55
48.88,35.46
-73.89,45.56
-77.03,-12.04
-87.95,42.28
-113.48,53.55
-86.13,40.04
23.72,37.97
-123.39,48.42
-70.65,-33.44
-93.16,44.46
100.47,13.75
-99.13,19.43
-74.06,4.65
76.96,10.99
76.96,10.99
-6.26,53.35
76.93,43.26
-79.42,43.78
-70.65,-33.44
-71.22,42.03
23.72,37.97
-99.13,19.43
103.86,1.29
103.86,1.29
-46.64,-23.55
-119.28,47.13
-70.65,-33.44
-86.13,40.04
-97.16,49.88
-92.67,44.18
149.11,-35.43
23.72,37.97
-46.64,-23.55
-77.05,-12.05
-70.65,-33.44
-75.61,45.15
37.62,55.75
2.35,48.86
-79.39,43.64
151.21,-33.87
103.86,1.29
120.97,14.58
-74.00,40.75
10.13,54.34
-84.06,9.90
-46.64,-23.55
-89.21,20.60
-93.16,44.46
-46.64,-23.55
-95.41,29.68
-79.01,34.90
-87.89,43.04
-87.89,43.04
-83.00,39.96
-46.64,-23.55
126.98,37.57
105.85,21.03
23.72,37.97
9.20,45.47
-70.65,-33.44
-97.00,38.00
-114.07,50.92
-70.65,-33.44
120.81,15.09
-70.65,-33.44
-114.16,51.08
100.47,13.75
-110.97,32.22
-99.13,19.43
-9.14,38.71
2.35,48.86
-99.13,19.43
-99.13,19.43
106.83,-6.17
6.23,49.65
10.38,43.72
-0.13,51.50
-77.47,37.50
10.38,46.47
22.94,40.64
-73.93,40.77
-0.10,51.52
9.21,45.65
-84.30,34.13
-118.14,33.99
0.49,51.68
14.32,40.84
2.34,48.86
2.30,48.99
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
37.62,55.75
-78.50,-0.22
-78.50,-0.22
-0.13,51.50
-74.58,41.61
-80.06,40.63
0.89,51.14
0.54,50.89
112.50,2.50
-77.26,38.86
-97.00,38.00
-80.06,40.63
77.00,20.00
-100.40,25.67
-83.00,39.96
10.38,46.47
9.21,45.65
2.35,48.86
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
23.24,69.97
-3.68,40.40
2.35,48.86
2.35,48.86
21.02,52.23
15.85,38.33
4.33,50.83
2.35,48.86
-82.28,27.82
-3.68,40.40
-77.05,-12.05
37.62,55.75
-66.50,18.25
-66.50,18.25
9.00,51.00
70.00,30.00
-66.50,18.25
-90.53,14.62
-90.53,14.62
-73.23,-39.80
-3.70,40.42
-66.00,8.00
-8.65,42.27
14.32,40.84
10.38,43.72
12.83,42.83
12.83,42.83
9.00,51.00
11.51,48.14
2.35,48.86
-121.90,37.39
-121.90,37.39
-122.42,37.80
-80.06,40.63
32.84,39.91
-72.81,41.54
-3.68,40.40
-77.66,37.48
-77.66,37.48
50.12,53.18
12.83,42.83
-73.95,40.78
-74.06,4.65
-0.13,51.50
15.00,46.00
-70.65,-33.44
-73.09,41.32
-96.81,32.78
-96.81,32.78
-96.81,32.78
11.57,48.15
-93.38,45.06
-97.00,38.00
-96.81,32.78
86.08,55.33
37.62,55.75
21.02,52.23
9.00,51.00
-96.81,32.78
-96.81,32.78
-118.24,34.05
18.07,59.33
18.07,59.33
-1.51,54.95
78.17,11.65
-111.79,43.83
-73.09,41.32
72.83,18.98
77.00,20.00
-0.13,51.50
77.00,20.00
86.08,55.33
141.47,53.30
10.02,53.58
-58.38,-34.60
-3.68,40.40
-58.38,-34.60
-77.03,-12.04
-3.68,40.40
-58.38,-34.60
2.55,49.15
114.15,22.28
6.80,47.51
-4.18,47.98
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
12.83,42.83
14.32,40.84
17.70,40.65
12.83,42.83
16.29,38.66
11.87,42.99
13.87,42.87
18.07,59.33
-0.13,51.50
-0.13,51.50
-1.75,54.60
-83.14,42.46
-97.00,38.00
-1.31,51.72
18.02,49.93
18.02,49.93
11.57,48.15
-120.44,35.17
-120.44,35.17
-16.90,32.63
138.60,-34.93
-80.21,26.71
-2.59,51.46
-75.61,45.49
-97.00,38.00
21.02,52.23
-1.51,54.95
138.60,-34.93
-72.81,41.54
45.00,40.00
-3.68,40.40
9.20,45.47
78.47,17.38
-77.11,38.88
-80.21,26.71
11.57,48.15
-118.24,34.05
76.22,10.52
-1.08,53.97
-2.98,53.41
-75.83,39.61
-58.38,-34.60
76.22,10.52
76.22,10.52
30.26,59.89
37.62,55.75
37.62,55.75
50.81,61.67
16.37,48.20
-3.68,40.40
-70.67,-33.45
-3.68,40.40
-3.68,40.40
-3.68,40.40
-100.98,22.15
-73.23,-39.80
-3.68,40.40
-3.68,40.40
-73.23,-39.80
-58.38,-34.60
22.94,40.64
-3.68,40.40
-66.00,8.00
-3.68,40.40
4.40,43.87
-4.18,47.98
3.18,50.42
6.89,50.88
4.70,50.88
-73.88,45.47
3.18,50.42
2.35,48.86
2.42,48.88
5.02,47.32
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
-46.64,-23.55
-9.14,38.71
-9.14,38.71
-46.64,-23.55
-46.64,-23.55
12.83,42.83
14.23,42.32
9.20,45.47
-0.13,51.50
9.20,45.47
4.90,52.37
14.32,40.84
17.70,40.65
12.83,42.83
11.87,42.99
12.62,42.05
12.62,42.05
17.70,40.65
13.50,43.46
14.24,40.87
17.70,40.65
12.62,42.05
21.00,52.25
21.68,50.80
-96.81,32.78
-96.81,32.78
-6.26,53.35
-66.50,18.25
113.55,22.17
-74.06,4.65
45.00,40.00
-89.65,39.83
-2.51,53.76
-114.24,43.39
-66.50,18.25
-1.50,53.37
-81.93,28.01
-71.43,41.80
2.40,48.87
7.68,45.08
77.00,20.00
-0.13,51.50
-94.98,29.74
-71.43,41.80
-97.00,38.00
0.54,50.89
76.22,10.52
-7.87,38.02
11.57,48.15
12.48,41.90
9.12,39.22
9.20,45.47
78.17,11.65
139.69,35.69
2.40,48.87
-0.13,51.50
145.02,-37.87
-3.48,51.63
-3.48,51.63
-1.51,54.95
-0.13,51.50
-0.28,51.48
-118.14,33.77
-73.96,40.68
-96.81,32.78
-96.81,32.78
-122.17,47.62
-66.50,18.25
77.00,20.00
-96.81,32.78
